period,date,gl_id,gl_account,value_type_id,type,amount
2506,2025-06-01,6031,talent_staff,2,budget,4700.0
2506,2025-06-01,6032,talent_non_staff,2,budget,0.0
2506,2025-06-01,6040,general_and_admin,2,budget,66772.0
2506,2025-06-01,6041,general_and_admin_staff,2,budget,55833.0
2506,2025-06-01,6042,general_and_admin_non_staff,2,budget,10939.0
2506,2025-06-01,6050,data,2,budget,9000.0
2506,2025-06-01,6051,data_staff,2,budget,9000.0
2506,2025-06-01,6052,data_non_staff,2,budget,0.0
2507,2025-07-01,1000,revenue,2,budget,16469325.76
2507,2025-07-01,1010,subscriptions,2,budget,16468325.76
2507,2025-07-01,1020,services,2,budget,500.0
2507,2025-07-01,1030,others,2,budget,500.0
2507,2025-07-01,2000,cogs,2,budget,659273.0
2507,2025-07-01,2010,payment_fees,2,budget,658773.0
2507,2025-07-01,2020,other_costs,2,budget,500.0
2507,2025-07-01,4000,commercial_costs,2,budget,227344.0
2507,2025-07-01,4010,sales,2,budget,118451.0
2507,2025-07-01,4011,sales_staff,2,budget,108000.0
2507,2025-07-01,4012,sales_non_staff,2,budget,10451.0
2507,2025-07-01,4020,marketing,2,budget,93176.0
2507,2025-07-01,4021,marketing_staff,2,budget,80417.0
2507,2025-07-01,4022,marketing_non_staff,2,budget,12759.0
2507,2025-07-01,4030,csm,2,budget,15717.0
2507,2025-07-01,4031,csm_staff,2,budget,8417.0
2507,2025-07-01,4032,csm_non_staff,2,budget,7300.0
2507,2025-07-01,6000,fixed_costs,2,budget,299445.0
2507,2025-07-01,6010,development,2,budget,178429.0
2507,2025-07-01,6011,development_staff,2,budget,158750.0
2507,2025-07-01,6012,development_non_staff,2,budget,19679.0
2507,2025-07-01,6020,product,2,budget,40544.0
2507,2025-07-01,6021,product_staff,2,budget,37000.0
2507,2025-07-01,6022,product_non_staff,2,budget,3544.0
2507,2025-07-01,6030,talent,2,budget,4700.0
2507,2025-07-01,6031,talent_staff,2,budget,4700.0
2507,2025-07-01,6032,talent_non_staff,2,budget,0.0
2507,2025-07-01,6040,general_and_admin,2,budget,66772.0
2507,2025-07-01,6041,general_and_admin_staff,2,budget,55833.0
2507,2025-07-01,6042,general_and_admin_non_staff,2,budget,10939.0
2507,2025-07-01,6050,data,2,budget,9000.0
2507,2025-07-01,6051,data_staff,2,budget,9000.0
2507,2025-07-01,6052,data_non_staff,2,budget,0.0
2508,2025-08-01,1000,revenue,2,budget,16719990.28
2508,2025-08-01,1010,subscriptions,2,budget,16718990.28
2508,2025-08-01,1020,services,2,budget,500.0
2508,2025-08-01,1030,others,2,budget,500.0
2508,2025-08-01,2000,cogs,2,budget,669300.0
2508,2025-08-01,2010,payment_fees,2,budget,668800.0
2508,2025-08-01,2020,other_costs,2,budget,500.0
2508,2025-08-01,4000,commercial_costs,2,budget,227344.0
2508,2025-08-01,4010,sales,2,budget,118451.0
2508,2025-08-01,4011,sales_staff,2,budget,108000.0
2508,2025-08-01,4012,sales_non_staff,2,budget,10451.0
2508,2025-08-01,4020,marketing,2,budget,93176.0
2508,2025-08-01,4021,marketing_staff,2,budget,80417.0
2508,2025-08-01,4022,marketing_non_staff,2,budget,12759.0
2508,2025-08-01,4030,csm,2,budget,15717.0
2508,2025-08-01,4031,csm_staff,2,budget,8417.0
2508,2025-08-01,4032,csm_non_staff,2,budget,7300.0
2508,2025-08-01,6000,fixed_costs,2,budget,299445.0
2508,2025-08-01,6010,development,2,budget,178429.0
2508,2025-08-01,6011,development_staff,2,budget,158750.0
2508,2025-08-01,6012,development_non_staff,2,budget,19679.0
2508,2025-08-01,6020,product,2,budget,40544.0
2508,2025-08-01,6021,product_staff,2,budget,37000.0
2508,2025-08-01,6022,product_non_staff,2,budget,3544.0
2508,2025-08-01,6030,talent,2,budget,4700.0
2508,2025-08-01,6031,talent_staff,2,budget,4700.0
2508,2025-08-01,6032,talent_non_staff,2,budget,0.0
2508,2025-08-01,6040,general_and_admin,2,budget,66772.0
2508,2025-08-01,6041,general_and_admin_staff,2,budget,55833.0
2508,2025-08-01,6042,general_and_admin_non_staff,2,budget,10939.0
2508,2025-08-01,6050,data,2,budget,9000.0
2508,2025-08-01,6051,data_staff,2,budget,9000.0
2508,2025-08-01,6052,data_non_staff,2,budget,0.0
2509,2025-09-01,1000,revenue,2,budget,16970918.37
2509,2025-09-01,1010,subscriptions,2,budget,16969918.37
2509,2025-09-01,1020,services,2,budget,500.0
2509,2025-09-01,1030,others,2,budget,500.0
2509,2025-09-01,2000,cogs,2,budget,679337.0
2509,2025-09-01,2010,payment_fees,2,budget,678837.0
2509,2025-09-01,2020,other_costs,2,budget,500.0
2509,2025-09-01,4000,commercial_costs,2,budget,227344.0
2509,2025-09-01,4010,sales,2,budget,118451.0
2509,2025-09-01,4011,sales_staff,2,budget,108000.0
2509,2025-09-01,4012,sales_non_staff,2,budget,10451.0
2509,2025-09-01,4020,marketing,2,budget,93176.0
2509,2025-09-01,4021,marketing_staff,2,budget,80417.0
2509,2025-09-01,4022,marketing_non_staff,2,budget,12759.0
2509,2025-09-01,4030,csm,2,budget,15717.0
2509,2025-09-01,4031,csm_staff,2,budget,8417.0
2509,2025-09-01,4032,csm_non_staff,2,budget,7300.0
2509,2025-09-01,6000,fixed_costs,2,budget,299445.0
2509,2025-09-01,6010,development,2,budget,178429.0
2509,2025-09-01,6011,development_staff,2,budget,158750.0
2509,2025-09-01,6012,development_non_staff,2,budget,19679.0
2509,2025-09-01,6020,product,2,budget,40544.0
2509,2025-09-01,6021,product_staff,2,budget,37000.0
2509,2025-09-01,6022,product_non_staff,2,budget,3544.0
2509,2025-09-01,6030,talent,2,budget,4700.0
2509,2025-09-01,6031,talent_staff,2,budget,4700.0
2509,2025-09-01,6032,talent_non_staff,2,budget,0.0
2509,2025-09-01,6040,general_and_admin,2,budget,66772.0
2509,2025-09-01,6041,general_and_admin_staff,2,budget,55833.0
2509,2025-09-01,6042,general_and_admin_non_staff,2,budget,10939.0
2509,2025-09-01,6050,data,2,budget,9000.0
2509,2025-09-01,6051,data_staff,2,budget,9000.0
2509,2025-09-01,6052,data_non_staff,2,budget,0.0
2510,2025-10-01,1000,revenue,2,budget,17222106.42
2510,2025-10-01,1010,subscriptions,2,budget,17221106.42
2510,2025-10-01,1020,services,2,budget,500.0
2510,2025-10-01,1030,others,2,budget,500.0
2510,2025-10-01,2000,cogs,2,budget,689384.0
2510,2025-10-01,2010,payment_fees,2,budget,688884.0
2510,2025-10-01,2020,other_costs,2,budget,500.0
2510,2025-10-01,4000,commercial_costs,2,budget,227344.0
2510,2025-10-01,4010,sales,2,budget,118451.0
2510,2025-10-01,4011,sales_staff,2,budget,108000.0
2510,2025-10-01,4012,sales_non_staff,2,budget,10451.0
2510,2025-10-01,4020,marketing,2,budget,93176.0
2510,2025-10-01,4021,marketing_staff,2,budget,80417.0
2510,2025-10-01,4022,marketing_non_staff,2,budget,12759.0
2510,2025-10-01,4030,csm,2,budget,15717.0
2510,2025-10-01,4031,csm_staff,2,budget,8417.0
2510,2025-10-01,4032,csm_non_staff,2,budget,7300.0
2510,2025-10-01,6000,fixed_costs,2,budget,299445.0
2510,2025-10-01,6010,development,2,budget,178429.0
2510,2025-10-01,6011,development_staff,2,budget,158750.0
2510,2025-10-01,6012,development_non_staff,2,budget,19679.0
2510,2025-10-01,6020,product,2,budget,40544.0
2510,2025-10-01,6021,product_staff,2,budget,37000.0
2510,2025-10-01,6022,product_non_staff,2,budget,3544.0
2510,2025-10-01,6030,talent,2,budget,4700.0
2510,2025-10-01,6031,talent_staff,2,budget,4700.0
2510,2025-10-01,6032,talent_non_staff,2,budget,0.0
2510,2025-10-01,6040,general_and_admin,2,budget,66772.0
2510,2025-10-01,6041,general_and_admin_staff,2,budget,55833.0
2510,2025-10-01,6042,general_and_admin_non_staff,2,budget,10939.0
2510,2025-10-01,6050,data,2,budget,9000.0
2510,2025-10-01,6051,data_staff,2,budget,9000.0
2510,2025-10-01,6052,data_non_staff,2,budget,0.0
2511,2025-11-01,1000,revenue,2,budget,17473550.94
2511,2025-11-01,1010,subscriptions,2,budget,17472550.94
2511,2025-11-01,1020,services,2,budget,500.0
2511,2025-11-01,1030,others,2,budget,500.0
2511,2025-11-01,2000,cogs,2,budget,699442.0
2511,2025-11-01,2010,payment_fees,2,budget,698942.0
2511,2025-11-01,2020,other_costs,2,budget,500.0
2511,2025-11-01,4000,commercial_costs,2,budget,227344.0
2511,2025-11-01,4010,sales,2,budget,118451.0
2511,2025-11-01,4011,sales_staff,2,budget,108000.0
2511,2025-11-01,4012,sales_non_staff,2,budget,10451.0
2511,2025-11-01,4020,marketing,2,budget,93176.0
2511,2025-11-01,4021,marketing_staff,2,budget,80417.0
2511,2025-11-01,4022,marketing_non_staff,2,budget,12759.0
2511,2025-11-01,4030,csm,2,budget,15717.0
2511,2025-11-01,4031,csm_staff,2,budget,8417.0
2511,2025-11-01,4032,csm_non_staff,2,budget,7300.0
2511,2025-11-01,6000,fixed_costs,2,budget,299445.0
2511,2025-11-01,6010,development,2,budget,178429.0
2511,2025-11-01,6011,development_staff,2,budget,158750.0
2511,2025-11-01,6012,development_non_staff,2,budget,19679.0
2511,2025-11-01,6020,product,2,budget,40544.0
2511,2025-11-01,6021,product_staff,2,budget,37000.0
2511,2025-11-01,6022,product_non_staff,2,budget,3544.0
2511,2025-11-01,6030,talent,2,budget,4700.0
2511,2025-11-01,6031,talent_staff,2,budget,4700.0
2511,2025-11-01,6032,talent_non_staff,2,budget,0.0
2511,2025-11-01,6040,general_and_admin,2,budget,66772.0
2511,2025-11-01,6041,general_and_admin_staff,2,budget,55833.0
2511,2025-11-01,6042,general_and_admin_non_staff,2,budget,10939.0
2511,2025-11-01,6050,data,2,budget,9000.0
2511,2025-11-01,6051,data_staff,2,budget,9000.0
2511,2025-11-01,6052,data_non_staff,2,budget,0.0
2512,2025-12-01,1000,revenue,2,budget,17725248.49
2512,2025-12-01,1010,subscriptions,2,budget,17724248.49
2512,2025-12-01,1020,services,2,budget,500.0
2512,2025-12-01,1030,others,2,budget,500.0
2512,2025-12-01,2000,cogs,2,budget,709510.0
2512,2025-12-01,2010,payment_fees,2,budget,709010.0
2512,2025-12-01,2020,other_costs,2,budget,500.0
2512,2025-12-01,4000,commercial_costs,2,budget,227344.0
2512,2025-12-01,4010,sales,2,budget,118451.0
2512,2025-12-01,4011,sales_staff,2,budget,108000.0
2512,2025-12-01,4012,sales_non_staff,2,budget,10451.0
2512,2025-12-01,4020,marketing,2,budget,93176.0
2512,2025-12-01,4021,marketing_staff,2,budget,80417.0
2512,2025-12-01,4022,marketing_non_staff,2,budget,12759.0
2512,2025-12-01,4030,csm,2,budget,15717.0
2512,2025-12-01,4031,csm_staff,2,budget,8417.0
2512,2025-12-01,4032,csm_non_staff,2,budget,7300.0
2512,2025-12-01,6000,fixed_costs,2,budget,299445.0
2512,2025-12-01,6010,development,2,budget,178429.0
2512,2025-12-01,6011,development_staff,2,budget,158750.0
2512,2025-12-01,6012,development_non_staff,2,budget,19679.0
2512,2025-12-01,6020,product,2,budget,40544.0
2512,2025-12-01,6021,product_staff,2,budget,37000.0
2512,2025-12-01,6022,product_non_staff,2,budget,3544.0
2512,2025-12-01,6030,talent,2,budget,4700.0
2512,2025-12-01,6031,talent_staff,2,budget,4700.0
2512,2025-12-01,6032,talent_non_staff,2,budget,0.0
2512,2025-12-01,6040,general_and_admin,2,budget,66772.0
2512,2025-12-01,6041,general_and_admin_staff,2,budget,55833.0
2512,2025-12-01,6042,general_and_admin_non_staff,2,budget,10939.0
2512,2025-12-01,6050,data,2,budget,9000.0
2512,2025-12-01,6051,data_staff,2,budget,9000.0
2512,2025-12-01,6052,data_non_staff,2,budget,0.0
2601,2026-01-01,1000,revenue,2,budget,17972131.68
2601,2026-01-01,1010,subscriptions,2,budget,17971131.68
2601,2026-01-01,1020,services,2,budget,500.0
2601,2026-01-01,1030,others,2,budget,500.0
2601,2026-01-01,2000,cogs,2,budget,719385.0
2601,2026-01-01,2010,payment_fees,2,budget,718885.0
2601,2026-01-01,2020,other_costs,2,budget,500.0
2601,2026-01-01,4000,commercial_costs,2,budget,238712.0
2601,2026-01-01,4010,sales,2,budget,124374.0
2601,2026-01-01,4011,sales_staff,2,budget,113400.0
2601,2026-01-01,4012,sales_non_staff,2,budget,10974.0
2601,2026-01-01,4020,marketing,2,budget,97835.0
2601,2026-01-01,4021,marketing_staff,2,budget,84438.0
2601,2026-01-01,4022,marketing_non_staff,2,budget,13397.0
2601,2026-01-01,4030,csm,2,budget,16503.0
2601,2026-01-01,4031,csm_staff,2,budget,8838.0
2601,2026-01-01,4032,csm_non_staff,2,budget,7665.0
2601,2026-01-01,6000,fixed_costs,2,budget,314418.0
2601,2026-01-01,6010,development,2,budget,187351.0
2601,2026-01-01,6011,development_staff,2,budget,166688.0
2601,2026-01-01,6012,development_non_staff,2,budget,20663.0
2601,2026-01-01,6020,product,2,budget,42571.0
2601,2026-01-01,6021,product_staff,2,budget,38850.0
2601,2026-01-01,6022,product_non_staff,2,budget,3721.0
2601,2026-01-01,6030,talent,2,budget,4935.0
2601,2026-01-01,6031,talent_staff,2,budget,4935.0
2601,2026-01-01,6032,talent_non_staff,2,budget,0.0
2601,2026-01-01,6040,general_and_admin,2,budget,70111.0
2601,2026-01-01,6041,general_and_admin_staff,2,budget,58625.0
2601,2026-01-01,6042,general_and_admin_non_staff,2,budget,11486.0
2601,2026-01-01,6050,data,2,budget,9450.0
2601,2026-01-01,6051,data_staff,2,budget,9450.0
2601,2026-01-01,6052,data_non_staff,2,budget,0.0
2602,2026-02-01,1000,revenue,2,budget,18219256.06
2602,2026-02-01,1010,subscriptions,2,budget,18218256.06
2602,2026-02-01,1020,services,2,budget,500.0
2602,2026-02-01,1030,others,2,budget,500.0
2602,2026-02-01,2000,cogs,2,budget,729270.0
2602,2026-02-01,2010,payment_fees,2,budget,728770.0
2602,2026-02-01,2020,other_costs,2,budget,500.0
2602,2026-02-01,4000,commercial_costs,2,budget,238712.0
2602,2026-02-01,4010,sales,2,budget,124374.0
2602,2026-02-01,4011,sales_staff,2,budget,113400.0
2602,2026-02-01,4012,sales_non_staff,2,budget,10974.0
2602,2026-02-01,4020,marketing,2,budget,97835.0
2602,2026-02-01,4021,marketing_staff,2,budget,84438.0
2602,2026-02-01,4022,marketing_non_staff,2,budget,13397.0
2602,2026-02-01,4030,csm,2,budget,16503.0
2602,2026-02-01,4031,csm_staff,2,budget,8838.0
2602,2026-02-01,4032,csm_non_staff,2,budget,7665.0
2602,2026-02-01,6000,fixed_costs,2,budget,314418.0
2602,2026-02-01,6010,development,2,budget,187351.0
2602,2026-02-01,6011,development_staff,2,budget,166688.0
2602,2026-02-01,6012,development_non_staff,2,budget,20663.0
2602,2026-02-01,6020,product,2,budget,42571.0
2602,2026-02-01,6021,product_staff,2,budget,38850.0
2602,2026-02-01,6022,product_non_staff,2,budget,3721.0
2602,2026-02-01,6030,talent,2,budget,4935.0
2602,2026-02-01,6031,talent_staff,2,budget,4935.0
2602,2026-02-01,6032,talent_non_staff,2,budget,0.0
2602,2026-02-01,6040,general_and_admin,2,budget,70111.0
2602,2026-02-01,6041,general_and_admin_staff,2,budget,58625.0
2602,2026-02-01,6042,general_and_admin_non_staff,2,budget,11486.0
2602,2026-02-01,6050,data,2,budget,9450.0
2602,2026-02-01,6051,data_staff,2,budget,9450.0
2602,2026-02-01,6052,data_non_staff,2,budget,0.0
2603,2026-03-01,1000,revenue,2,budget,18466618.6
2603,2026-03-01,1010,subscriptions,2,budget,18465618.6
2603,2026-03-01,1020,services,2,budget,500.0
2603,2026-03-01,1030,others,2,budget,500.0
2603,2026-03-01,2000,cogs,2,budget,739165.0
2603,2026-03-01,2010,payment_fees,2,budget,738665.0
2603,2026-03-01,2020,other_costs,2,budget,500.0
2603,2026-03-01,4000,commercial_costs,2,budget,238712.0
2603,2026-03-01,4010,sales,2,budget,124374.0
2603,2026-03-01,4011,sales_staff,2,budget,113400.0
2603,2026-03-01,4012,sales_non_staff,2,budget,10974.0
2603,2026-03-01,4020,marketing,2,budget,97835.0
2603,2026-03-01,4021,marketing_staff,2,budget,84438.0
2603,2026-03-01,4022,marketing_non_staff,2,budget,13397.0
2603,2026-03-01,4030,csm,2,budget,16503.0
2603,2026-03-01,4031,csm_staff,2,budget,8838.0
2603,2026-03-01,4032,csm_non_staff,2,budget,7665.0
2603,2026-03-01,6000,fixed_costs,2,budget,314418.0
2603,2026-03-01,6010,development,2,budget,187351.0
2603,2026-03-01,6011,development_staff,2,budget,166688.0
2603,2026-03-01,6012,development_non_staff,2,budget,20663.0
2603,2026-03-01,6020,product,2,budget,42571.0
2603,2026-03-01,6021,product_staff,2,budget,38850.0
2603,2026-03-01,6022,product_non_staff,2,budget,3721.0
2603,2026-03-01,6030,talent,2,budget,4935.0
2603,2026-03-01,6031,talent_staff,2,budget,4935.0
2603,2026-03-01,6032,talent_non_staff,2,budget,0.0
2603,2026-03-01,6040,general_and_admin,2,budget,70111.0
2603,2026-03-01,6041,general_and_admin_staff,2,budget,58625.0
2603,2026-03-01,6042,general_and_admin_non_staff,2,budget,11486.0
2603,2026-03-01,6050,data,2,budget,9450.0
2603,2026-03-01,6051,data_staff,2,budget,9450.0
2603,2026-03-01,6052,data_non_staff,2,budget,0.0
2604,2026-04-01,1000,revenue,2,budget,18714216.36
2604,2026-04-01,1010,subscriptions,2,budget,18713216.36
2604,2026-04-01,1020,services,2,budget,500.0
2604,2026-04-01,1030,others,2,budget,500.0
2604,2026-04-01,2000,cogs,2,budget,749069.0
2604,2026-04-01,2010,payment_fees,2,budget,748569.0
2604,2026-04-01,2020,other_costs,2,budget,500.0
2604,2026-04-01,4000,commercial_costs,2,budget,238712.0
2604,2026-04-01,4010,sales,2,budget,124374.0
2604,2026-04-01,4011,sales_staff,2,budget,113400.0
2604,2026-04-01,4012,sales_non_staff,2,budget,10974.0
2604,2026-04-01,4020,marketing,2,budget,97835.0
2604,2026-04-01,4021,marketing_staff,2,budget,84438.0
2604,2026-04-01,4022,marketing_non_staff,2,budget,13397.0
2604,2026-04-01,4030,csm,2,budget,16503.0
2604,2026-04-01,4031,csm_staff,2,budget,8838.0
2604,2026-04-01,4032,csm_non_staff,2,budget,7665.0
2604,2026-04-01,6000,fixed_costs,2,budget,314418.0
2604,2026-04-01,6010,development,2,budget,187351.0
2604,2026-04-01,6011,development_staff,2,budget,166688.0
2604,2026-04-01,6012,development_non_staff,2,budget,20663.0
2604,2026-04-01,6020,product,2,budget,42571.0
2604,2026-04-01,6021,product_staff,2,budget,38850.0
2604,2026-04-01,6022,product_non_staff,2,budget,3721.0
2604,2026-04-01,6030,talent,2,budget,4935.0
2604,2026-04-01,6031,talent_staff,2,budget,4935.0
2604,2026-04-01,6032,talent_non_staff,2,budget,0.0
2604,2026-04-01,6040,general_and_admin,2,budget,70111.0
2604,2026-04-01,6041,general_and_admin_staff,2,budget,58625.0
2604,2026-04-01,6042,general_and_admin_non_staff,2,budget,11486.0
2604,2026-04-01,6050,data,2,budget,9450.0
2604,2026-04-01,6051,data_staff,2,budget,9450.0
2604,2026-04-01,6052,data_non_staff,2,budget,0.0
2605,2026-05-01,1000,revenue,2,budget,18962046.45
2605,2026-05-01,1010,subscriptions,2,budget,18961046.45
2605,2026-05-01,1020,services,2,budget,500.0
2605,2026-05-01,1030,others,2,budget,500.0
2605,2026-05-01,2000,cogs,2,budget,758982.0
2605,2026-05-01,2010,payment_fees,2,budget,758482.0
2605,2026-05-01,2020,other_costs,2,budget,500.0
2605,2026-05-01,4000,commercial_costs,2,budget,238712.0
2605,2026-05-01,4010,sales,2,budget,124374.0
2605,2026-05-01,4011,sales_staff,2,budget,113400.0
2605,2026-05-01,4012,sales_non_staff,2,budget,10974.0
2605,2026-05-01,4020,marketing,2,budget,97835.0
2605,2026-05-01,4021,marketing_staff,2,budget,84438.0
2605,2026-05-01,4022,marketing_non_staff,2,budget,13397.0
2605,2026-05-01,4030,csm,2,budget,16503.0
2605,2026-05-01,4031,csm_staff,2,budget,8838.0
2605,2026-05-01,4032,csm_non_staff,2,budget,7665.0
2605,2026-05-01,6000,fixed_costs,2,budget,314418.0
2605,2026-05-01,6010,development,2,budget,187351.0
2605,2026-05-01,6011,development_staff,2,budget,166688.0
2605,2026-05-01,6012,development_non_staff,2,budget,20663.0
2605,2026-05-01,6020,product,2,budget,42571.0
2605,2026-05-01,6021,product_staff,2,budget,38850.0
2605,2026-05-01,6022,product_non_staff,2,budget,3721.0
2605,2026-05-01,6030,talent,2,budget,4935.0
2605,2026-05-01,6031,talent_staff,2,budget,4935.0
2605,2026-05-01,6032,talent_non_staff,2,budget,0.0
2605,2026-05-01,6040,general_and_admin,2,budget,70111.0
2605,2026-05-01,6041,general_and_admin_staff,2,budget,58625.0
2605,2026-05-01,6042,general_and_admin_non_staff,2,budget,11486.0
2605,2026-05-01,6050,data,2,budget,9450.0
2605,2026-05-01,6051,data_staff,2,budget,9450.0
2605,2026-05-01,6052,data_non_staff,2,budget,0.0
2606,2026-06-01,1000,revenue,2,budget,19205015.86
2606,2026-06-01,1010,subscriptions,2,budget,19204015.86
2606,2026-06-01,1020,services,2,budget,500.0
2606,2026-06-01,1030,others,2,budget,500.0
2606,2026-06-01,2000,cogs,2,budget,768701.0
2606,2026-06-01,2010,payment_fees,2,budget,768201.0
2606,2026-06-01,2020,other_costs,2,budget,500.0
2606,2026-06-01,4000,commercial_costs,2,budget,238712.0
2606,2026-06-01,4010,sales,2,budget,124374.0
2606,2026-06-01,4011,sales_staff,2,budget,113400.0
2606,2026-06-01,4012,sales_non_staff,2,budget,10974.0
2606,2026-06-01,4020,marketing,2,budget,97835.0
2606,2026-06-01,4021,marketing_staff,2,budget,84438.0
2606,2026-06-01,4022,marketing_non_staff,2,budget,13397.0
2606,2026-06-01,4030,csm,2,budget,16503.0
2606,2026-06-01,4031,csm_staff,2,budget,8838.0
2606,2026-06-01,4032,csm_non_staff,2,budget,7665.0
2606,2026-06-01,6000,fixed_costs,2,budget,314418.0
2606,2026-06-01,6010,development,2,budget,187351.0
2606,2026-06-01,6011,development_staff,2,budget,166688.0
2606,2026-06-01,6012,development_non_staff,2,budget,20663.0
2606,2026-06-01,6020,product,2,budget,42571.0
2606,2026-06-01,6021,product_staff,2,budget,38850.0
2606,2026-06-01,6022,product_non_staff,2,budget,3721.0
2606,2026-06-01,6030,talent,2,budget,4935.0
2606,2026-06-01,6031,talent_staff,2,budget,4935.0
2606,2026-06-01,6032,talent_non_staff,2,budget,0.0
2606,2026-06-01,6040,general_and_admin,2,budget,70111.0
2606,2026-06-01,6041,general_and_admin_staff,2,budget,58625.0
2606,2026-06-01,6042,general_and_admin_non_staff,2,budget,11486.0
2606,2026-06-01,6050,data,2,budget,9450.0
2606,2026-06-01,6051,data_staff,2,budget,9450.0
2606,2026-06-01,6052,data_non_staff,2,budget,0.0
2607,2026-07-01,1000,revenue,2,budget,19448207.07
2607,2026-07-01,1010,subscriptions,2,budget,19447207.07
2607,2026-07-01,1020,services,2,budget,500.0
2607,2026-07-01,1030,others,2,budget,500.0
2607,2026-07-01,2000,cogs,2,budget,778428.0
2607,2026-07-01,2010,payment_fees,2,budget,777928.0
2607,2026-07-01,2020,other_costs,2,budget,500.0
2607,2026-07-01,4000,commercial_costs,2,budget,238712.0
2607,2026-07-01,4010,sales,2,budget,124374.0
2607,2026-07-01,4011,sales_staff,2,budget,113400.0
2607,2026-07-01,4012,sales_non_staff,2,budget,10974.0
2607,2026-07-01,4020,marketing,2,budget,97835.0
2607,2026-07-01,4021,marketing_staff,2,budget,84438.0
2607,2026-07-01,4022,marketing_non_staff,2,budget,13397.0
2607,2026-07-01,4030,csm,2,budget,16503.0
2607,2026-07-01,4031,csm_staff,2,budget,8838.0
2607,2026-07-01,4032,csm_non_staff,2,budget,7665.0
2607,2026-07-01,6000,fixed_costs,2,budget,314418.0
2607,2026-07-01,6010,development,2,budget,187351.0
2607,2026-07-01,6011,development_staff,2,budget,166688.0
2607,2026-07-01,6012,development_non_staff,2,budget,20663.0
2607,2026-07-01,6020,product,2,budget,42571.0
2607,2026-07-01,6021,product_staff,2,budget,38850.0
2607,2026-07-01,6022,product_non_staff,2,budget,3721.0
2607,2026-07-01,6030,talent,2,budget,4935.0
2607,2026-07-01,6031,talent_staff,2,budget,4935.0
2607,2026-07-01,6032,talent_non_staff,2,budget,0.0
2607,2026-07-01,6040,general_and_admin,2,budget,70111.0
2607,2026-07-01,6041,general_and_admin_staff,2,budget,58625.0
2607,2026-07-01,6042,general_and_admin_non_staff,2,budget,11486.0
2607,2026-07-01,6050,data,2,budget,9450.0
2607,2026-07-01,6051,data_staff,2,budget,9450.0
2607,2026-07-01,6052,data_non_staff,2,budget,0.0
2608,2026-08-01,1000,revenue,2,budget,19691617.54
2608,2026-08-01,1010,subscriptions,2,budget,19690617.54
2608,2026-08-01,1020,services,2,budget,500.0
2608,2026-08-01,1030,others,2,budget,500.0
2608,2026-08-01,2000,cogs,2,budget,788165.0
2608,2026-08-01,2010,payment_fees,2,budget,787665.0
2608,2026-08-01,2020,other_costs,2,budget,500.0
2608,2026-08-01,4000,commercial_costs,2,budget,238712.0
2608,2026-08-01,4010,sales,2,budget,124374.0
2608,2026-08-01,4011,sales_staff,2,budget,113400.0
2608,2026-08-01,4012,sales_non_staff,2,budget,10974.0
2608,2026-08-01,4020,marketing,2,budget,97835.0
2608,2026-08-01,4021,marketing_staff,2,budget,84438.0
2608,2026-08-01,4022,marketing_non_staff,2,budget,13397.0
2608,2026-08-01,4030,csm,2,budget,16503.0
2608,2026-08-01,4031,csm_staff,2,budget,8838.0
2608,2026-08-01,4032,csm_non_staff,2,budget,7665.0
2608,2026-08-01,6000,fixed_costs,2,budget,314418.0
2608,2026-08-01,6010,development,2,budget,187351.0
2608,2026-08-01,6011,development_staff,2,budget,166688.0
2608,2026-08-01,6012,development_non_staff,2,budget,20663.0
2608,2026-08-01,6020,product,2,budget,42571.0
2608,2026-08-01,6021,product_staff,2,budget,38850.0
2608,2026-08-01,6022,product_non_staff,2,budget,3721.0
2608,2026-08-01,6030,talent,2,budget,4935.0
2608,2026-08-01,6031,talent_staff,2,budget,4935.0
2608,2026-08-01,6032,talent_non_staff,2,budget,0.0
2608,2026-08-01,6040,general_and_admin,2,budget,70111.0
2608,2026-08-01,6041,general_and_admin_staff,2,budget,58625.0
2608,2026-08-01,6042,general_and_admin_non_staff,2,budget,11486.0
2608,2026-08-01,6050,data,2,budget,9450.0
2608,2026-08-01,6051,data_staff,2,budget,9450.0
2608,2026-08-01,6052,data_non_staff,2,budget,0.0
2609,2026-09-01,1000,revenue,2,budget,19935244.76
2609,2026-09-01,1010,subscriptions,2,budget,19934244.76
2609,2026-09-01,1020,services,2,budget,500.0
2609,2026-09-01,1030,others,2,budget,500.0
2609,2026-09-01,2000,cogs,2,budget,797910.0
2609,2026-09-01,2010,payment_fees,2,budget,797410.0
2609,2026-09-01,2020,other_costs,2,budget,500.0
2609,2026-09-01,4000,commercial_costs,2,budget,238712.0
2609,2026-09-01,4010,sales,2,budget,124374.0
2609,2026-09-01,4011,sales_staff,2,budget,113400.0
2609,2026-09-01,4012,sales_non_staff,2,budget,10974.0
2609,2026-09-01,4020,marketing,2,budget,97835.0
2609,2026-09-01,4021,marketing_staff,2,budget,84438.0
2609,2026-09-01,4022,marketing_non_staff,2,budget,13397.0
2609,2026-09-01,4030,csm,2,budget,16503.0
2609,2026-09-01,4031,csm_staff,2,budget,8838.0
2609,2026-09-01,4032,csm_non_staff,2,budget,7665.0
2609,2026-09-01,6000,fixed_costs,2,budget,314418.0
2609,2026-09-01,6010,development,2,budget,187351.0
